Transaction,Children,Units Sold,Revenue
5119,0,3,11.39
5120,0,3,16.81
5121,4,3,8
5122,3,3,14.67
5123,1,5,10.8
5124,4,4,8.28
5125,1,4,8.01
5126,4,5,34.1
5127,1,3,10.84
5128,4,5,9.77
5129,2,4,21.38
5130,4,5,11.72
5131,3,3,6.97
5132,2,5,2.91
5133,2,3,14.39
5134,2,3,11.75
5135,4,5,7.88
5136,2,5,14.16
5137,0,2,10.46
5138,2,5,23.81
5139,2,4,15.8
5140,1,5,8.33
5141,1,4,11
5142,2,3,16.73
5143,4,5,5.04
5144,2,3,2.85
5145,4,4,10.98
5146,4,3,16.63
5147,4,2,5.65
5148,1,3,10.49
5149,4,3,2.71
5150,5,6,7.3
5151,3,6,19.24
5152,2,5,27.72
5153,2,3,7.02
5154,3,5,2.52
5155,2,4,15.05
5156,4,4,3.78
5157,1,4,3.98
5158,3,3,10
5159,1,1,1.97
5160,5,5,22.09
5161,3,5,15.56
5162,3,4,2.22
5163,2,3,3.67
5164,1,3,5.36
5165,1,3,16.76
5166,4,5,15.23
5167,0,3,22.39
5168,3,5,17.94
5169,0,4,1.99
5170,3,5,11.42
5171,1,6,12.14
5172,5,3,6.21
5173,1,4,5.1
5174,1,3,14.85
5175,2,6,11.34
5176,3,5,15.71
5177,2,4,14.62
5178,4,2,9.25
5179,1,3,14.53
5180,0,5,9.41
5181,5,4,6.97
5182,2,2,6.44
5183,5,6,7.26
5184,3,4,4.68
5185,4,3,17.03
5186,3,4,3.73
5187,4,5,8.91
5188,4,5,20.45
5189,3,6,5.72
5190,5,4,18.79
5191,1,4,4.02
5192,2,5,4.37
5193,1,3,10.26
5194,0,4,8.58
5195,2,2,10.21
5196,2,3,9.05
5197,4,4,14.56
5198,2,5,19.03
5199,3,6,11.83
5200,4,4,10.42
5201,1,5,8.09
5202,1,4,2.59
5203,0,3,11.93
5204,3,5,3.76
5205,1,3,1.46
5206,4,5,30.78
5207,5,5,28.7
5208,0,3,16.45
5209,4,4,3.9
5210,2,3,10.62
5211,4,5,19.18
5212,1,6,20.63
5213,3,7,35.28
5214,2,6,24.86
5215,3,5,9.25
5216,3,4,13.4
5217,5,5,15.94
5218,4,4,17.47
5219,3,3,10.26
5220,4,4,6.68
5221,3,5,10.69
5222,2,3,6.05
5223,4,3,5.71
5224,0,5,10.18
5225,0,5,19.75
5226,1,5,25.81
5227,3,4,7.67
5228,4,5,8.62
5229,5,6,35.24
5230,5,3,4.68
5231,4,5,4.02
5232,0,5,27.05
5233,1,4,21.47
5234,0,3,16.53
5235,1,5,15.1
5236,3,5,16.34
5237,2,3,6.38
5238,3,5,16.74
5239,2,4,19.74
5240,1,5,19.85
5241,1,6,41.88
5242,1,2,3.41
5243,1,3,15.82
5244,2,4,5.12
5245,3,4,19.01
5246,0,4,13.56
5247,3,4,19.49
5248,1,2,11.28
5249,4,5,12.48
5250,4,4,9.05
5251,3,4,11.26
5252,1,6,22.3
5253,4,5,8.52
5254,3,5,16.69
5255,0,3,20.45
5256,0,3,15.77
5257,5,5,15.98
5258,2,4,15.29
5259,0,3,17.7
5260,3,5,8.58
5261,4,4,4.14
5262,4,5,14.96
5263,2,4,5.7
5264,3,3,22.01
5265,4,4,22.28
5266,1,5,5.83
5267,5,4,20.64
5268,4,4,10.37
5269,4,5,35.28
5270,2,5,9.22
5271,4,7,17.29
5272,5,7,20.7
5273,2,6,3.74
5274,4,6,13.88
5275,2,3,6.07
5276,1,5,10.24
5277,3,5,13.28
5278,4,5,8.75
5279,4,3,5.98
5280,3,4,10.3
5281,4,4,26.3
5282,5,6,18.6
5283,1,3,7.63
5284,1,3,7.26
5285,2,5,26.93
5286,3,5,11.04
5287,1,6,10.42
5288,2,4,13.07
5289,3,3,2.16
5290,4,5,22.69
5291,1,5,8.73
5292,2,4,13.49
5293,1,3,3.42
5294,3,4,22
5295,3,5,4.03
5296,1,3,7.24
5297,3,7,15.2
5298,2,5,20.63
5299,3,3,16.65
5300,2,6,18.82
5301,2,5,11.34
5302,1,5,16.42
5303,2,4,20.92
5304,3,4,19.7
5305,1,5,34.37
5306,1,4,17.28
5307,0,4,8.54
5308,3,6,24.93
5309,5,6,8.72
5310,5,3,3.54
5311,4,6,13.9
5312,4,3,4.03
5313,4,3,7.56
5314,4,6,17.37
5315,4,5,35.4
5316,1,4,5.88
5317,4,5,11.26
5318,2,4,23.73
5319,1,3,15.3
5320,4,6,18.88
5321,0,5,31.02
5322,4,5,22.2
5323,1,2,15.66
5324,3,3,18.38
5325,2,5,9.29
5326,1,3,10.31
5327,3,5,4.37
5328,5,4,12.51
5329,2,5,6.63
5330,3,4,19.49
5331,2,3,5.24
5332,3,4,5.39
5333,0,3,22.7
5334,4,3,4.68
5335,2,3,25.5
5336,1,3,19.49
5337,5,2,8.92
5338,1,4,3.5
5339,4,2,11.64
5340,5,6,17.6
5341,2,5,28.7
5342,4,5,40.66
5343,1,3,14.18
5344,1,6,10.42
5345,5,4,27.47
5346,1,6,11.52
5347,4,5,16.76
5348,1,4,10.05
5349,4,4,23.56
5350,3,3,21.75
5351,4,5,19.03
5352,2,5,8.35
5353,4,3,17.47
5354,5,4,23.22
5355,3,6,9.28
5356,3,5,24.84
5357,1,3,19.32
5358,1,3,1.66
5359,4,2,7.87
5360,2,5,9.42
5361,1,3,7.87
5362,5,3,2.09
5363,4,5,16.72
5364,2,3,10.47
5365,4,6,20.1
5366,2,5,19.82
5367,2,4,2.44
5368,2,3,14.48
5369,4,4,7.99
5370,0,3,1.82
5371,4,5,8.88
5372,3,5,2.94
5373,4,4,7.74
5374,1,3,29.88
5375,3,5,15.62
5376,1,6,17.75
5377,0,3,5.45
5378,4,4,4.27
5379,3,4,17.73
5380,2,2,4.98
5381,3,5,5.99
5382,4,4,3.82
5383,4,5,19.18
5384,3,3,12.39
5385,4,6,7.82
5386,4,2,3.82
5387,5,5,8.4
5388,3,5,19.71
5389,5,5,12.15
5390,3,4,3.89
5391,4,2,3.07
5392,4,6,9.99
5393,4,5,16.92
5394,4,4,4.2
5395,1,4,18.43
5396,3,4,7.2
5397,1,5,11.32
5398,4,3,15.37
5399,5,4,9.72
5400,1,5,10.01
5401,3,4,6.09
5402,2,5,2.52
5403,3,4,17.94
5404,2,4,6.8
5405,1,3,31.23
5406,2,4,30.81
5407,3,3,10.17
5408,2,2,6.76
5409,1,3,24.29
5410,3,5,10.69
5411,2,5,27.6
5412,1,4,6.99
5413,2,4,14.15
5414,1,5,11.4
5415,3,5,9.74
5416,3,4,3.96
5417,5,4,14.16
5418,2,5,21.84
5419,4,2,14.04
5420,1,4,10.2
5421,5,3,9.07
5422,4,2,2.49
5423,2,3,8.68
5424,1,3,16.92
5425,3,5,9.29
5426,1,3,20.34
5427,4,3,5.98
5428,1,3,5.65
5429,3,6,14.8
5430,5,4,14.98
5431,0,4,9.76
5432,2,4,4.31
5433,2,3,16.29
5434,0,6,36.77
5435,4,5,25.92
5436,0,3,6.72
5437,2,5,15.44
5438,4,4,18.79
5439,3,4,20.16
5440,4,5,14.19
5441,3,4,22.08
5442,0,3,4.09
5443,5,4,7.81
5444,5,3,12.26
5445,0,4,14.72
5446,2,5,11.92
5447,1,3,19.89
5448,4,3,6.42
5449,2,5,5.71
5450,2,3,28.8
5451,2,4,25.67
5452,2,3,12.51
5453,2,6,6.53
5454,4,4,23
5455,2,5,9
5456,1,4,3.22
5457,2,4,11.92
5458,0,3,13.46
5459,4,4,23.85
5460,1,3,22.4
5461,4,3,17.78
5462,4,5,16.78
5463,4,3,17.76
5464,0,5,14.53
5465,4,5,39.1
5466,1,4,10.94
5467,4,4,22.68
5468,4,5,18.95
5469,5,6,12.22
5470,3,4,20.08
5471,0,5,3.11
5472,5,5,2.89
5473,5,4,5.91
5474,5,4,20.42
5475,5,5,3.7
5476,2,5,27.47
5477,5,3,0.97
5478,5,1,4.82
5479,2,4,11.35
5480,3,3,9.92
5481,5,4,2.74
5482,1,4,11.52
5483,1,5,24.08
5484,2,5,15.66
5485,4,4,26
5486,2,2,8.7
5487,4,6,19.32
5488,2,4,10.08
5489,1,5,18.39
5490,1,2,4.2
5491,5,5,27.64
5492,3,4,6.3
5493,5,5,10.08
5494,2,3,16.47
5495,2,4,14.21
5496,3,5,10.65
5497,3,3,4.36
5498,4,2,4.91
5499,4,5,7.68
5500,4,3,8.88
5501,1,4,13.02
5502,1,4,6.59
5503,3,7,13.13
5504,2,3,4.7
5505,1,4,7.88
5506,1,2,5.06
5507,1,4,6.16
5508,4,3,4.6
5509,3,3,5.98
5510,0,4,14.67
5511,2,4,12.24
5512,1,3,6.89
5513,1,4,5.26
5514,1,5,26.07
5515,2,5,18.79
5516,4,4,18.03
5517,4,3,10.76
5518,4,6,27.72
5519,1,4,34.2
5520,1,1,8.66
5521,4,3,2.76
5522,1,4,19.02
5523,3,5,14.11
5524,0,5,11.63
5525,2,3,15.05
5526,4,4,44.16
5527,3,4,11.02
5528,4,3,5.81
5529,4,3,15.96
5530,0,3,1.83
5531,2,3,14.66
5532,2,6,15.84
5533,4,3,16.41
5534,2,2,5.74
5535,2,5,5.9
5536,0,5,22.27
5537,3,3,3.5
5538,0,3,18.07
5539,0,4,31.08
5540,2,5,11.75
5541,0,4,17.14
5542,1,4,4.16
5543,3,3,12.69
5544,5,5,34.3
5545,1,4,2.04
5546,1,4,3.32
5547,1,4,16.56
5548,0,5,22.46
5549,3,6,41.3
5550,5,3,19.72
5551,0,4,8.51
5552,4,7,50.54
5553,3,6,19.1
5554,3,4,5.04
5555,0,6,12.66
5556,4,4,32.68
5557,4,7,32.64
5558,5,4,19.67
5559,2,6,25.56
5560,4,4,15.81
5561,0,5,9.59
5562,2,3,13.46
5563,1,4,13.82
5564,4,2,7.68
5565,2,3,6.27
5566,2,5,27.6
5567,3,2,2.81
5568,1,4,6.14
5569,2,3,8.01
5570,5,5,15.23
5571,5,5,10.62
5572,2,5,7.01
5573,1,3,17.66
5574,1,3,9.18
5575,5,4,12.96
5576,4,4,5.47
5577,4,5,16.44
5578,1,2,6.3
5579,0,5,14.44
5580,3,6,28.98
5581,3,3,14.52
5582,1,2,10.81
5583,2,6,25.38
5584,5,4,19.6
5585,1,5,6.4
5586,5,6,19.05
5587,5,6,13.78
5588,4,3,21.66
5589,2,5,9.92
5590,2,4,30.78
5591,2,4,15.49
5592,1,3,5.67
5593,2,4,24.91
5594,4,7,26.97
5595,4,2,10.18
5596,1,6,17.81
5597,2,5,26.96
5598,4,5,42.77
5599,4,7,23.36
5600,5,6,4.82
5601,1,3,8.06
5602,1,4,9.83
5603,4,6,17.88
5604,2,3,11.51
5605,2,4,2.74
5606,0,4,4.08
5607,2,4,6.38
5608,1,4,2.23
5609,3,4,10.86
5610,5,6,19.43
5611,1,2,14.33
5612,1,3,6.05
5613,5,5,5.54
5614,4,4,2.23
5615,2,2,5.12
5616,0,4,8.82
5617,3,5,8.8
5618,2,4,18.03
5619,4,4,34.63
5620,0,3,13.61
5621,4,4,11.52
5622,0,4,5.76
5623,1,2,7.39
5624,0,2,19.22
5625,1,5,12.02
5626,4,6,31.98
5627,0,3,15.54
5628,2,4,11.49
5629,0,5,14.65
5630,4,2,2.92
5631,1,6,8.94
5632,4,3,13.82
5633,0,3,6.91
5634,5,4,7.74
5635,5,3,3.91
5636,5,4,30.99
5637,0,4,4.83
5638,1,6,4.24
5639,3,4,9.92
5640,4,3,15.98
5641,2,5,2.55
5642,2,2,15.65
5643,4,5,10.55
5644,3,3,14.16
5645,1,4,2.55
5646,3,4,3
5647,3,5,11.09
5648,4,4,8.11
5649,5,3,5.34
5650,5,5,8.52
5651,3,3,6.47
5652,2,3,7.13
5653,5,4,7.98
5654,1,2,4.35
5655,1,6,10.58
5656,2,6,14.36
5657,2,2,10.32
5658,4,5,15.52
5659,4,4,4.52
5660,0,5,9.5
5661,5,3,11.31
5662,2,5,20.92
5663,5,5,7.38
5664,2,4,9.86
5665,3,3,8.24
5666,2,3,8.8
5667,1,3,2.97
5668,2,4,14.49
5669,5,4,18
5670,3,3,11.05
5671,2,5,24.64
5672,3,3,4.5
5673,5,5,14.87
5674,4,3,16.57
5675,3,5,16.3
5676,2,3,23.57
5677,1,4,11.91
5678,0,4,10.32
5679,2,4,10.22
5680,2,2,17.76
5681,1,5,8.19
5682,3,4,4.45
5683,3,6,14.36
5684,5,6,22.72
5685,4,5,15.61
5686,5,7,16.92
5687,1,4,14.27
5688,2,2,11.39
5689,2,3,13.95
5690,1,5,11.88
5691,3,4,11.1
5692,1,5,18.6
5693,1,2,6.64
5694,1,5,9.44
5695,5,5,7.05
5696,4,3,11.31
5697,4,5,8.22
5698,1,3,28.22
5699,3,4,14.59
5700,3,7,40.48
5701,2,2,11.92
5702,3,2,6.35
5703,3,6,39.09
5704,2,5,9.94
5705,2,4,2.92
5706,0,5,15.9
5707,5,5,11.51
5708,3,6,40.6
5709,2,4,1.82
5710,4,5,28.54
5711,4,5,2.49
5712,1,4,3.27
5713,1,3,8.81
5714,0,5,3.59
5715,5,3,23.35
5716,3,3,16.87
5717,0,4,17.66
5718,0,5,18.61
5719,5,5,28.08
5720,4,3,19.58
5721,2,3,16.01
5722,3,3,6.14
5723,4,3,7.18
5724,3,6,28.7
5725,3,5,15.07
5726,4,4,9.6
5727,0,4,16.07
5728,3,5,6.96
5729,5,7,26.88
5730,1,3,29.48
5731,1,5,13.04
5732,2,4,3.68
5733,1,4,9.5
5734,2,5,10.9
5735,1,5,4.13
5736,5,4,19.04
5737,3,4,10
5738,3,4,10.62
5739,4,5,11
5740,5,4,32.59
5741,0,4,21.06
5742,3,6,16.64
5743,3,2,4.69
5744,5,4,9.66
5745,4,4,36.07
5746,4,3,13.39
5747,3,2,1.63
5748,4,6,7.62
5749,4,6,21.24
5750,1,3,4.37
5751,4,3,9.86
5752,5,3,10.02
5753,1,2,1.37
5754,0,5,13.63
5755,2,4,8.17
5756,2,4,11.22
5757,3,5,13.4
5758,2,4,18.87
5759,1,5,21.49
5760,2,5,12.88
5761,1,4,9.36
5762,5,6,31.1
5763,0,4,3.54
5764,2,5,8.45
5765,2,4,6.56
5766,1,4,12.43
5767,0,3,2.62
5768,1,2,7.33
5769,0,3,10.02
5770,0,3,16.18
5771,5,6,12.38
5772,3,3,4.45
5773,3,6,11.02
5774,0,2,7.89
5775,3,4,22.41
5776,1,6,39.24
5777,1,4,19.08
5778,3,3,28.22
5779,3,6,15.03
5780,1,5,13.64
5781,2,2,8.52
5782,5,6,4.26
5783,4,1,4.35
5784,3,5,6.53
5785,2,3,11.5
5786,3,4,11.96
5787,4,4,2.19
5788,2,2,7.01
5789,3,2,4.49
5790,4,4,17.04
5791,2,6,17.28
5792,0,2,8.67
5793,3,4,7.94
5794,3,4,17.02
5795,4,2,6.36
5796,3,3,3.78
5797,1,4,15.96
5798,5,6,8.7
5799,4,5,5.29
5800,1,5,21.08
5801,1,3,15.94
5802,2,4,37.24
5803,3,5,8.35
5804,4,2,9
5805,4,5,4.72
5806,2,3,4.46
5807,1,5,7.17
5808,3,5,16.44
5809,2,4,15.55
5810,4,4,11.64
5811,5,5,28.62
5812,3,4,28.97
5813,1,5,13.1
5814,3,5,14.12
5815,1,6,24.34
5816,2,7,7
5817,3,5,11.76
5818,0,4,11.93
5819,2,3,10.51
5820,1,3,10.66
5821,4,4,5.58
5822,3,4,15.57
5823,4,6,41.39
5824,5,6,16.69
5825,2,3,31
5826,1,3,1.6
5827,4,4,6.61
5828,4,5,14.87
5829,4,5,26.28
5830,0,2,8.01
5831,3,5,23.02
5832,4,5,16.51
5833,2,4,7.62
5834,5,3,4.49
5835,0,3,5.94
5836,3,3,9.07
5837,0,4,18.14
5838,2,4,11.66
5839,0,4,6.08
5840,2,3,16.01
5841,2,1,4.14
5842,4,4,22.56
5843,0,4,6.15
5844,0,6,12.6
5845,1,4,35.73
5846,4,3,8.82
5847,5,5,32.52
5848,5,4,9.6
5849,3,5,30.45
5850,2,6,10.95
5851,2,4,4.52
5852,1,3,14.16
5853,4,4,8.4
5854,4,3,22.91
5855,4,5,22.88
5856,3,6,28.8
5857,2,5,17.28
5858,2,3,3.32
5859,0,5,4.58
5860,4,4,5.36
5861,4,1,0.86
5862,5,4,5.47
5863,2,3,9.91
5864,3,4,9.88
5865,4,4,6.86
5866,3,4,19.76
5867,4,4,5.58
5868,3,5,20.24
5869,1,5,4.47
5870,1,3,10.61
5871,4,4,23.19
5872,5,6,3.88
5873,4,4,6.86
5874,4,4,20.7
5875,2,4,23
5876,5,6,9.44
5877,3,4,17.76
5878,5,3,5.82
5879,1,4,6.38
5880,2,3,4.62
5881,5,4,4.18
5882,5,4,17.76
5883,0,4,1.8
5884,1,3,5.19
5885,3,5,24.77
5886,3,4,4.82
5887,2,2,7.25
5888,4,4,7
5889,2,5,19.66
5890,2,2,10.56
5891,3,5,26.27
5892,5,5,15.39
5893,2,5,14.34
5894,0,6,13.15
5895,0,2,7.9
5896,2,6,5.54
5897,3,7,5.33
5898,0,5,4.33
5899,3,4,13.93
5900,1,4,7.2
5901,3,3,5.55
5902,2,3,7.3
5903,5,3,6.14
5904,3,5,8.73
5905,3,6,16.58
5906,1,4,11.34
5907,2,4,7.2
5908,5,4,12.34
5909,2,3,4.72
5910,3,4,2.08
5911,5,5,32.85
5912,5,4,8.14
5913,4,4,16.41
5914,0,6,28.51
5915,2,4,2.74
5916,3,6,32.34
5917,3,3,19.66
5918,2,3,4.32
5919,1,5,7.94
5920,0,4,13.26
5921,2,5,6.42
5922,3,4,8.44
5923,3,3,3.74
5924,4,5,8.82
5925,3,3,19.71
5926,2,4,12.88
5927,1,3,16.61
5928,0,4,12.85
5929,4,2,21.44
5930,1,3,10.1
5931,3,5,22.62
5932,0,4,22.8
5933,1,2,3.88
5934,1,3,5.54
5935,1,3,7.02
5936,3,2,10.73
5937,1,6,15.88
5938,3,3,8.5
5939,4,4,2.81
5940,1,4,20.72
5941,0,5,9.29
5942,5,7,4.58
5943,3,4,8.15
5944,2,5,8.5
5945,1,3,11.62
5946,2,4,16.33
5947,5,4,2.33
5948,3,6,18.66
5949,5,5,6.33
5950,1,4,16.46
5951,5,3,11.06
5952,4,4,10.2
5953,3,2,3.41
5954,2,6,20.79
5955,0,3,20.07
5956,2,5,13.02
5957,2,5,4.13
5958,4,4,5.53
5959,1,6,2.42
5960,3,3,9.23
5961,1,4,5.51
5962,1,4,10.81
5963,5,7,14.52
5964,2,6,29.01
5965,3,3,4.72
5966,3,3,28.92
5967,5,4,15.46
5968,3,5,5.98
5969,2,6,30.14
5970,3,5,26.65
5971,2,5,9.02
5972,1,3,10.92
5973,4,3,20.53
5974,4,5,2.42
5975,0,1,4.8
5976,2,4,10.37
5977,5,2,2.85
5978,4,4,2.77
5979,3,3,14.72
5980,1,3,24.48
5981,1,3,12.53
5982,1,2,8.85
5983,4,2,3.76
5984,2,3,7.74
5985,4,5,10.98
5986,5,4,12.6
5987,1,3,15.11
5988,5,6,21.7
5989,3,6,16.42
5990,0,5,24.97
5991,4,6,22.36
5992,3,4,26.32
5993,3,2,9.72
5994,1,4,26.59
5995,4,6,19.92
5996,2,3,12.01
5997,4,7,21.88
5998,1,4,20.65
5999,3,4,4.08
6000,1,4,9.32
6001,3,5,23.57
6002,5,5,3.42
6003,0,2,9.6
6004,1,4,14.36
6005,2,5,18.56
6006,5,4,17.55
6007,4,4,2.27
6008,3,5,13.73
6009,2,3,7.9
6010,2,3,18.86
6011,4,4,8.78
6012,4,5,2.67
6013,4,3,15.31
6014,5,5,14.9
6015,0,6,12.43
6016,2,2,7.85
6017,2,6,14.78
6018,0,4,14.66
6019,4,4,7.77
6020,3,4,5.4
6021,3,4,6.47
6022,0,4,5.88
6023,2,3,9.83
6024,4,2,14.16
6025,2,3,14.62
6026,1,3,8.02
6027,3,3,18.85
6028,3,4,10.12
6029,2,3,3.98
6030,3,5,7.85
6031,3,6,22.17
6032,2,5,3.23
6033,3,4,10.92
6034,1,5,5.04
6035,3,4,7.5
6036,2,4,8.5
6037,2,4,15.31
6038,3,6,15.29
6039,3,5,15.76
6040,1,3,3.92
6041,2,3,12.56
6042,4,3,13.23
6043,2,5,14.49
6044,2,6,7.16
6045,3,5,4.7
6046,2,6,8.53
6047,0,4,13.86
6048,2,5,29.85
6049,2,5,15.54
6050,1,5,11.78
6051,0,5,22.72
6052,4,4,6.91
6053,3,5,29.48
6054,5,2,8.96
6055,2,4,19.06
6056,1,4,9.97
6057,4,5,22.75
6058,2,5,14.25
6059,3,4,6.08
6060,4,4,4.36
6061,4,4,6.95
6062,5,2,7.41
6063,1,4,15.62
6064,4,4,1.86
6065,3,5,10.09
6066,2,4,13.32
6067,1,3,14.53
6068,0,5,5.76
6069,0,4,12.48
6070,1,5,7.82
6071,3,6,34.5
6072,1,5,2.81
6073,1,4,4.42
6074,1,5,9.42
6075,1,4,2.45
6076,0,4,7.34
6077,0,6,7.84
6078,2,3,3.7
6079,4,5,12.78
6080,1,4,17.3
6081,1,5,22.27
6082,2,2,8.94
6083,2,5,15.06
6084,1,4,16.51
6085,5,4,8.64
6086,2,2,2.77
6087,5,6,8.37
6088,2,4,33.02
6089,0,5,11.73
6090,2,2,1.19
6091,2,5,22.26
6092,2,3,2.85
6093,4,4,4.45
6094,3,7,12.5
6095,2,4,12.47
6096,0,3,11.34
6097,4,4,11.5
6098,1,4,20.58
6099,4,4,4.27
6100,2,5,12.33
6101,1,3,7.68
6102,3,4,14.85
6103,2,4,5.47
6104,4,3,7.33
6105,1,5,12.54
6106,3,6,24.86
6107,0,5,5.96
6108,3,5,8.3
6109,2,4,4.75
6110,3,4,13.8
6111,0,4,7.96
6112,4,5,10.67
6113,3,5,5.76
6114,5,5,26.04
6115,3,5,6.97
6116,3,3,12.24
6117,3,3,2.96
6118,4,5,13.26
6119,2,2,16.18
6120,3,6,7.95
6121,1,4,12.11
6122,0,5,12.51
6123,4,5,32.34
6124,4,4,26.14
6125,1,5,9.28
6126,1,6,10.37
6127,4,3,2.64
6128,2,4,4.32
6129,0,2,1.88
6130,3,3,14.42
6131,5,5,18.7
6132,3,4,13.66
6133,1,5,9.36
6134,5,6,16.7
6135,5,3,7.38
6136,5,4,5.12
6137,2,4,6.62
6138,1,3,18.33
6139,4,6,9.98
6140,1,4,13.03
6141,4,4,18.59
6142,4,2,12.52
6143,1,6,21.72
6144,2,3,3.94
6145,4,5,15.58
6146,2,3,10.12
6147,2,4,38.88
6148,4,6,14.78
6149,3,5,16.24
6150,1,3,4.74
6151,1,4,12.84
6152,3,4,2.63
6153,4,4,7.33
6154,0,3,10.57
6155,0,4,13.42
6156,4,5,16.37
6157,4,6,14.78
6158,2,6,6.69
6159,4,4,6.81
6160,1,4,13.28
6161,0,5,13.28
6162,5,6,5.94
6163,2,4,3.54
6164,5,3,9.13
6165,5,4,11.17
6166,3,4,9.86
6167,5,5,8.73
6168,0,3,24.62
6169,3,6,14.16
6170,4,5,10.03
6171,1,4,4
6172,4,6,22.6
6173,4,2,2.25
6174,4,4,9.28
6175,4,2,11
6176,1,4,10.73
6177,4,4,17.42
6178,0,4,10.89
6179,0,5,18.39
6180,2,5,21.52
6181,2,4,19.45
6182,0,5,9.65
6183,0,5,9.37
6184,5,6,18.4
6185,4,4,12.55
6186,0,5,21.46
6187,1,5,16.74
6188,0,2,14.67
6189,3,5,8.84
6190,1,6,21.5
6191,2,3,17.78
6192,4,3,12.51
6193,5,5,12.43
6194,1,5,7.53
6195,4,5,11.34
6196,3,4,6.19
6197,1,5,16.68
6198,5,5,3.86
6199,1,3,13.56
6200,1,5,31.02
6201,1,5,24.11
6202,2,2,12.13
6203,3,3,13.04
6204,2,3,8.35
6205,4,5,32.18
6206,3,6,19.55
6207,5,3,5.92
6208,2,4,32.59
6209,4,6,22.92
6210,2,6,11.86
6211,5,5,3.07
6212,4,4,11.95
6213,3,3,1.74
6214,1,4,14.18
6215,1,4,10.88
6216,2,4,11.63
6217,2,4,39.31
6218,4,5,6.23
6219,4,3,12.47
6220,1,2,2.08
6221,5,5,12.29
6222,1,4,20.33
6223,4,2,2.02
6224,0,3,18.6
6225,2,5,14.16
6226,5,4,16.73
6227,5,4,3.99
6228,5,4,24.91
6229,2,4,11.04
6230,2,4,6.98
6231,5,5,20.35
6232,5,3,20.48
6233,3,5,2.58
6234,2,1,10.22
6235,1,4,16.27
6236,3,3,7.82
6237,4,5,16.81
6238,5,5,7.57
6239,3,2,12.43
6240,3,2,4.09
6241,2,3,6.69
6242,1,3,9.87
6243,4,5,32.48
6244,4,4,6.73
6245,4,6,43.8
6246,3,5,13.01
6247,5,3,8.74
6248,3,4,20.98
6249,2,5,18.94
6250,2,3,17.28
6251,3,5,13.77
6252,4,5,19.42
6253,2,5,28.48
6254,2,4,14.04
6255,3,4,5.12
6256,1,6,23.76
6257,4,5,27
6258,4,5,9.45
6259,5,4,24.53
6260,0,3,5.28
6261,3,6,16.63
6262,2,5,12.29
6263,5,5,12.9
6264,4,3,10
6265,1,5,13.46
6266,1,2,7.92
6267,0,3,25.56
6268,4,3,5.59
6269,1,3,5.19
6270,3,4,18.22
6271,2,3,23.58
6272,4,5,23.46
6273,2,3,14.53
6274,5,4,5.55
6275,2,2,2.93
6276,4,5,43.95
6277,1,4,8.56
6278,4,5,25.54
6279,0,4,29.17
6280,1,4,11.25
6281,4,6,16.81
6282,1,4,14.21
6283,1,5,7.12
6284,1,3,3
6285,4,6,20.3
6286,1,5,3.65
6287,4,4,10.57
6288,2,3,12.77
6289,4,3,9.24
6290,3,3,4.62
6291,2,5,6.24
6292,4,4,15.3
6293,1,4,6.28
6294,4,4,24.73
6295,3,4,7.66
6296,4,2,4.26
6297,2,4,4.99
6298,2,5,20.23
6299,2,4,11.68
6300,4,4,4.43
6301,2,3,9.16
6302,3,3,2.64
6303,5,5,34.94
6304,3,5,5.22
6305,3,5,21.67
6306,2,6,12.05
6307,3,4,5.43
6308,4,5,30.96
6309,5,4,3.62
6310,2,4,23.18
6311,0,4,13.25
6312,1,6,12.32
6313,5,4,15.55
6314,3,6,7.57
6315,1,5,10.92
6316,0,4,31.02
6317,1,3,20.53
6318,4,4,28.08
6319,2,5,17.98
6320,2,5,12.87
6321,5,5,20.36
6322,3,4,5.42
6323,2,3,7.24
6324,1,2,3.22
6325,1,4,8.14
6326,5,4,20.4
6327,2,6,8.91
6328,2,4,29.68
6329,4,4,25.78
6330,3,5,12.29
6331,3,5,17.12
6332,3,3,6.13
6333,3,3,13.65
6334,4,3,18.29
6335,4,2,5.24
6336,2,2,5.35
6337,5,2,7.67
6338,0,5,10.72
6339,2,4,6.05
6340,2,3,2.71
6341,2,4,1.18
6342,1,4,9.2
6343,1,2,2.04
6344,2,4,23.68
6345,3,5,7.4
6346,1,5,4.18
6347,3,5,6.44
6348,3,5,17.58
6349,2,2,12.72
6350,5,5,13.95
6351,3,3,5.22
6352,4,4,8.06
6353,3,3,7.95
6354,3,5,11.82
6355,1,3,7.26
6356,2,3,13.95
6357,1,2,12.22
6358,2,3,6.4
6359,1,4,9.5
6360,2,6,17.04
6361,2,4,13.22
6362,2,5,12.05
6363,1,2,10.67
6364,4,4,6.66
6365,4,3,25.23
6366,2,4,12.32
6367,3,4,10.26
6368,2,6,20.95
6369,2,3,10.3
6370,2,4,17.4
6371,4,3,8.96
6372,3,6,12.54
6373,2,3,5.76
6374,5,4,7.56
6375,3,6,21.12
6376,3,4,9.25
6377,3,3,7.15
6378,3,4,25.9
6379,3,2,5.16
6380,1,4,4.91
6381,5,6,10.08
6382,3,3,16.59
6383,3,3,13.56
6384,3,4,14.33
6385,1,5,11.46
6386,1,4,10.37
6387,5,3,20.73
6388,0,5,22.57
6389,1,3,9.26
6390,2,3,12.74
6391,5,5,47.04
6392,4,5,11.84
